date,compliance_cnt,finance_cnt,market_cnt,policy_cnt,trade_cnt,compliance_alen,finance_alen,market_alen,policy_alen,trade_alen,policy_has,market_has,finance_has,trade_has,compliance_has,policy_roll3,policy_roll7,policy_roll14,policy_lag1,policy_lag3,policy_lag5,market_roll3,market_roll7,market_roll14,market_lag1,market_lag3,market_lag5,finance_roll3,finance_roll7,finance_roll14,finance_lag1,finance_lag3,finance_lag5,trade_roll3,trade_roll7,trade_roll14,trade_lag1,trade_lag3,trade_lag5,compliance_roll3,compliance_roll7,compliance_roll14,compliance_lag1,compliance_lag3,compliance_lag5,policy_gap,market_gap,finance_gap,trade_gap,compliance_gap,policy_sent,market_sent,finance_sent,trade_sent,compliance_sent,compliance_window,global_cnt,global_has,quality_score,importance_score,global_shock_flag,doc_mask,close,open,high,low,volume,amount,log_return,volatility_20d,volatility_60d,range_pct,return_lag1,return_lag3,return_lag5,volume_lag1,mkt_hbea_close,mkt_bea_close,mkt_shea_close,mkt_szea_close,mkt_cea_close,hs300_ret,eua_ret,blt_oil_ret,dq_oil_ret,coal_ret,cpi,m2,target_H1,target_H5,realized_vol_1d,realized_vol_5d,realized_vol_10d,target_H7,policy_dir,policy_uncertainty,policy_pos_cnt,policy_neg_cnt,market_dir,market_uncertainty,market_pos_cnt,market_neg_cnt,finance_dir,finance_uncertainty,finance_pos_cnt,finance_neg_cnt,trade_dir,trade_uncertainty,trade_pos_cnt,trade_neg_cnt,compliance_dir,compliance_uncertainty,compliance_pos_cnt,compliance_neg_cnt,qwen_compliance_policy_tightening,qwen_market_policy_tightening,qwen_policy_policy_tightening,qwen_compliance_compliance_pressure,qwen_market_compliance_pressure,qwen_policy_compliance_pressure,qwen_compliance_supply_constraint,qwen_market_supply_constraint,qwen_policy_supply_constraint,qwen_compliance_demand_growth,qwen_market_demand_growth,qwen_policy_demand_growth,qwen_compliance_market_activity,qwen_market_market_activity,qwen_policy_market_activity,qwen_compliance_carbon_direction,qwen_market_carbon_direction,qwen_policy_carbon_direction,qwen_compliance_confidence,qwen_market_confidence,qwen_policy_confidence,qwen_dir_mean,qwen_conf_mean,qwen_signal_strength,qwen_disagreement,qwen_available,qwen_policy_available,qwen_market_available,qwen_compliance_available,target_H1_old,target_H5_old,target_H7_old,x_dummy
2020-07-22,0,0,2,0,0,0.0,0.0,441.0,0.0,0.0,0,1,0,0,0,0.33,0.86,0.57,1,0,0,0.67,1.0,0.79,0,2,0,0.67,0.29,0.14,2,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,36.0,37.0,0.18383458,0.10250002,0.11476558,0.15977098,0.017574120305,1,2,1,4.0,4.519908614324843,0,1,28.76,27.98,28.76,28.76,180.0,5176.8,0.0274955636155109,0.2008895349898926,0.2392659964471045,0.0,-0.0177121173064399,0.0170139850766728,-0.0154074948146918,2201.0,27.78,93.93,,36.61,,-0.0031651935171804,0.0007267442180327,0.0072529783050155,0.0052994294664988,0.0,-0.1,11.1,-0.0118924101838913,-0.0140058311889192,,0.2804186706658086,0.2550082291156108,-0.0143585026790847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,1.0,1.0,-0.0118924101838913,0.0031206306863239,-0.0024660926,0.0
2020-07-23,0,0,0,0,1,0.0,0.0,0.0,0.0,123.0,0,0,0,1,0,0.33,0.29,0.5,0,0,1,0.67,0.71,0.64,2,0,1,0.67,0.29,0.14,0,0,0,0.33,0.14,0.07,0,0,0,0.0,0.0,0.0,0,0,0,2.0,1.0,2.0,0.0,38.0,0.18383458,0.10250002,0.11476558,0.027441189,0.017574120305,1,1,1,2.0,0.3,0,1,28.42,28.76,28.5,28.2,61300.0,1810910.0,-0.0118924101838913,0.2070939434549192,0.2378474216360395,1.055594651653767,0.0274955636155109,0.0220101181921154,0.0124909779824963,180.0,27.8,90.62,36.73,35.86333333333334,,-0.0029766694299126,0.025108923110882,-0.0214571117322231,0.015211413156733,-0.0014673516939497,-0.1,11.1,-0.0067078804035566,-0.0141745817600936,,0.3284652061029665,0.2656910917704095,-0.0106120557264903,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067078804035566,-0.0028011662377838,-0.0039041752,0.0
2020-07-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.29,0.5,0,1,0,0.67,0.71,0.64,0,0,2,0.0,0.29,0.14,0,2,0,0.33,0.14,0.07,1,0,0,0.0,0.0,0.0,0,0,0,3.0,2.0,3.0,1.0,39.0,0.18383458,0.10250002,0.11476558,0.027441189,0.017574120305,1,0,0,0.0,0.0,0,0,28.23,28.42,28.5,27.66,26613.0,751285.0,-0.0067078804035566,0.2075347434635605,0.2368594514625764,2.975557917109457,-0.0118924101838913,-0.0177121173064399,0.0170139850766728,61300.0,27.85,95.2,40.38,38.80833333333333,,0.0022009543354451,-0.0345980454079008,0.0018441683419326,-0.0320006149818795,0.0,-0.1,11.1,-0.0149895740195244,0.0042417879083632,,0.3278175244191159,0.2705472352078751,-0.011758553438078,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149895740195244,-0.0028349163520187,0.0032310206,0.0
2020-07-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.14,0.5,0,0,0,0.0,0.57,0.64,0,2,0,0.0,0.29,0.14,0,0,0,0.33,0.14,0.07,0,0,0,0.0,0.0,0.0,0,0,0,4.0,3.0,4.0,2.0,40.0,0.18383458,0.10250002,0.11476558,0.027441189,0.017574120305,1,0,0,0.0,1.0709118548221477,0,0,27.81,28.23,28.39,27.02,190.0,5284.5,-0.0149895740195244,0.2157449335512089,0.2384439227874988,4.9262855088097846,-0.0067078804035566,0.0274955636155109,0.0220101181921154,26613.0,27.84,95.2,40.38,36.568,,-0.0312639962288799,-0.0511582022834785,0.0121324596810401,0.0016111711326359,0.0,-0.1,11.1,0.0216974544230811,0.0110853986965907,,0.2935162180021608,0.2747788216770319,0.0068088419293306,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216974544230811,0.0008483575816726,-0.014888613,0.0
2020-07-28,0,0,0,2,0,0.0,0.0,0.0,150.0,0.0,1,0,0,0,0,0.67,0.43,0.64,0,0,1,0.0,0.29,0.64,0,0,0,0.0,0.29,0.14,0,0,2,0.0,0.14,0.07,0,1,0,0.0,0.0,0.0,0,0,0,0.0,4.0,5.0,3.0,41.0,0.18383458,0.10250002,0.18375129,0.04685199,0.017574120305,1,2,1,5.0,4.27957413126878,0,1,28.42,27.81,28.43,28.4,101.0,2870.42,0.0216974544230811,0.2279381761777769,0.2424388972465407,0.1055594651653804,-0.0149895740195244,-0.0118924101838913,-0.0177121173064399,190.0,27.8,86.61,40.32,37.29,,0.0071768230305421,0.0289103436199044,-0.0068493418455748,-0.0016111711326359,0.0,-0.1,11.1,-0.0021134210050278,-0.0184664338416346,,0.316417438536703,0.2899899300351812,-0.0148886124937505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.0021134210050278,0.0022170797393181,-0.012775191,0.0
2020-07-29,0,0,0,1,0,0.0,0.0,0.0,3401.0,0.0,1,0,0,0,0,1.0,0.57,0.64,2,0,0,0.0,0.29,0.57,0,0,2,0.0,0.29,0.14,0,0,0,0.0,0.14,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.0,5.0,6.0,4.0,42.0,0.18383458,0.002613157,0.18375129,0.04685199,0.017574120305,1,1,1,3.0,0.5359237542267131,0,1,28.36,28.42,28.39,28.35,117.0,3318.12,-0.0021134210050278,0.2262300619287889,0.2409297183971716,0.1410437235542988,0.0216974544230811,-0.0067078804035566,0.0274955636155109,101.0,27.88,93.77,40.36,33.325,,-0.0018639550859969,0.0171007884769173,0.010256500167189,0.0045582596688857,0.0,-0.1,11.1,-0.0120611607550657,-0.0127751914887226,,0.2310171571953032,0.2730317526429654,-0.0056577237198587,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0120611607550657,-0.0036932867683269,0.006403437,0.0
2020-07-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.43,0.64,1,0,0,0.0,0.29,0.5,0,0,0,0.0,0.0,0.14,0,0,0,0.0,0.14,0.07,0,0,1,0.0,0.0,0.0,0,0,0,1.0,6.0,7.0,5.0,43.0,0.18383458,0.002613157,0.18375129,0.04685199,0.017574120305,1,0,0,0.0,0.0,0,0,28.02,28.36,28.44,28.0,40234.0,1127170.0,-0.0120611607550657,0.2282809848670238,0.2419864255036424,1.570306923625986,-0.0021134210050278,-0.0149895740195244,-0.0118924101838913,117.0,27.88,94.0,40.73,37.571666666666665,,0.0282429940854402,-0.0242503956020328,-0.0114026320978116,-0.0077884105259172,0.0,-0.1,11.1,0.0117084892649002,-0.0007140307336568,,0.2314382539161313,0.2811856346290229,0.0042735107773822,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117084892649002,-0.0025550382977445,-0.0074349786,0.0
2020-07-31,0,0,1,3,1,0.0,0.0,1232.0,1450.0,1239.0,1,1,0,1,0,1.33,0.86,0.86,0,2,0,0.33,0.14,0.57,0,0,0,0.0,0.0,0.14,0,0,0,0.33,0.29,0.14,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.0,0.0,44.0,0.054083426,0.022957617,0.18375129,0.022957617,0.017574120305,1,5,1,13.0,3.8733508478678313,0,1,28.35,28.02,28.5,28.0,67701.0,1919190.0,0.0117084892649002,0.2309628244910522,0.2425132567539448,1.763668430335097,-0.0120611607550657,0.0216974544230811,-0.0067078804035566,40234.0,27.8,89.36,40.68,38.144,,-0.0080456912833073,0.0275622661545124,0.0025197585202344,-0.0077884105259172,0.0014673516939497,-0.1,11.1,-0.0081459632312969,-0.0053050522296931,,0.2483352489766812,0.2745821379165235,-0.0117084892649,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.0081459632312969,-0.0001428061467313,-0.003562526,0.0
2020-08-03,0,0,0,1,0,0.0,0.0,0.0,741.0,0.0,1,0,0,0,0,1.33,1.0,0.64,3,1,0,0.33,0.14,0.43,1,0,0,0.0,0.0,0.14,0,0,0,0.33,0.14,0.14,1,0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,9.0,1.0,45.0,0.054083426,0.022957617,0.18573473,0.022957617,0.1010649015,0,1,1,3.0,17.31713825656535,1,1,28.12,28.35,28.48,27.51,38281.0,1076460.0,-0.0081459632312969,0.2267070896572458,0.2411580491911474,3.4495021337126555,0.0117084892649002,-0.0021134210050278,-0.0149895740195244,67701.0,27.8,94.0,40.8,42.586666666666666,,0.0178352144917859,-0.0051565491792458,0.0038817265318062,-0.0130259643693547,0.0,-0.1,11.1,-0.0078543781151442,0.0007109847437789,,0.2244413324971168,0.2531539250604337,-0.00427655676726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078543781151442,-0.0010610104459386,0.0035778214,0.0
2020-08-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.33,1.0,0.64,1,0,2,0.33,0.14,0.43,0,0,0,0.0,0.0,0.14,0,0,0,0.33,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,1.0,2.0,10.0,2.0,46.0,0.054083426,0.022957617,0.21012926,0.022957617,0.1010649015,0,0,0,0.0,3.4058855027541624,0,0,27.9,28.12,28.39,27.8,1412.0,39391.4,-0.0078543781151442,0.2291697289313811,0.2415592957487698,2.114695340501792,-0.0081459632312969,-0.0120611607550657,0.0216974544230811,38281.0,27.8,95.35,40.72,38.835,,0.0089523978606168,0.0244403921483693,0.0108795270751366,0.0116769826458337,-0.0029368596733097,-0.1,11.1,0.0035778213478841,0.0042918520815411,,0.1478275999230225,0.2397087458693095,0.0138816964861559,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035778213478841,0.0001421969487558,0.010303875,0.0
2020-08-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.33,1.0,0.57,0,3,1,0.0,0.14,0.36,0,1,0,0.0,0.0,0.14,0,0,0,0.0,0.14,0.14,0,1,0,0.0,0.0,0.0,0,0,0,2.0,3.0,11.0,3.0,47.0,0.054083426,0.022957617,0.20220076,0.022957617,0.1010649015,0,0,0,0.0,2.447807532535782,0,0,28.0,27.9,28.2,28.0,26101.0,730829.0,0.0035778213478841,0.2289361552208527,0.2415282796991634,0.7142857142857117,-0.0078543781151442,0.0117084892649002,-0.0021134210050278,1412.0,27.85,91.85,40.52,42.22666666666667,,-0.0035057813736424,-0.002164503009573,0.0216309024705915,0.0253245574215556,0.0,-0.1,11.1,0.0,1.001802807376606e-16,,0.1569024653653742,0.1861861096895346,0.000714030733657,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008583704163082,0.00071403076,0.0
2020-08-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.71,0.57,0,1,0,0.0,0.14,0.21,0,0,0,0.0,0.0,0.14,0,0,0,0.0,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,3.0,4.0,12.0,4.0,48.0,0.054083426,0.022957617,0.20220076,0.022957617,0.1010649015,0,0,0,0.0,0.0,0,0,28.0,28.0,28.47,28.0,10301.0,288442.0,0.0,0.2243775802008965,0.2415282796991634,1.6785714285714244,0.0035778213478841,-0.0081459632312969,-0.0120611607550657,26101.0,27.8,98.18,40.51,42.654,,0.0036629317418619,-0.0141846349919564,-0.0046434577629544,0.0060359716125927,0.0,-0.1,11.1,0.0071174677688639,0.0103038751382718,,0.1323013169046766,0.179144607465894,0.0106572944739881,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071174677688639,3.5128150388530344e-17,0.0035398267,0.0
2020-08-07,0,0,0,1,0,0.0,0.0,0.0,256.0,0.0,1,0,0,0,0,0.33,0.71,0.64,0,0,3,0.0,0.14,0.21,0,0,1,0.0,0.0,0.14,0,0,0,0.0,0.14,0.14,0,0,1,0.0,0.0,0.0,0,0,0,0.0,5.0,13.0,5.0,49.0,0.054083426,0.022957617,0.20220076,0.022957617,0.0186593607,0,1,1,3.0,4.278916582502492,0,1,28.2,28.0,28.45,28.0,22284.0,628456.0,0.0071174677688639,0.2251286075195219,0.241187180693045,1.5957446808510614,0.0,-0.0078543781151442,0.0117084892649002,10301.0,27.8,,42.0,40.585,,-0.0077601346918054,0.0007323325116752,-0.0095758442444432,-0.0044578545044321,0.0,-0.1,11.1,-0.0021299262578248,-0.0064034370352069,,0.1082143235163005,0.1812977064083773,-0.0056899157776784,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021299262578248,0.0020607750276543,-0.0035599896,0.0
2020-08-10,0,0,0,1,0,0.0,0.0,0.0,385.0,0.0,1,0,0,0,0,0.67,0.86,0.64,1,0,1,0.0,0.14,0.21,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,0.0,6.0,14.0,6.0,50.0,0.036727794,0.022957617,0.20220076,0.022957617,0.0186593607,0,1,1,3.0,2.05896463778301,0,1,28.14,28.2,28.45,28.1,11570.0,325610.0,-0.0021299262578248,0.2197788746865683,0.2409923656769067,1.2437810945273555,0.0071174677688639,0.0035778213478841,-0.0081459632312969,22284.0,27.84,98.2,40.62,44.228,,-0.0128479452431909,0.010196738020515,0.0060234426400756,-0.0044578545044321,0.0,0.6,11.1,-0.004273510777382,0.005669752962949,,0.0903543654774453,0.1622287581336265,0.0042553255701384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.004273510777382,-0.0012806874070413,0.008528836,0.0
2020-08-11,0,0,0,3,1,0.0,0.0,0.0,3431.333333333333,30.0,1,0,0,1,0,1.67,0.86,0.86,1,0,0,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.33,0.14,0.21,0,0,0,0.0,0.0,0.0,0,0,0,0.0,7.0,15.0,0.0,51.0,0.06796107,0.0021504266,0.20220076,0.0011105556,0.0186593607,0,4,1,11.0,4.8048489440698425,0,1,28.02,28.14,28.44,28.0,9250.0,259159.0,-0.004273510777382,0.2185310533247516,0.2407488049057028,1.570306923625986,-0.0021299262578248,0.0,-0.0078543781151442,11570.0,27.77,,36.8,43.342,,0.0103314409105583,-0.0190203246790302,-0.009385543756214,0.021321660556437,-0.0014716706114562,0.6,10.7,-0.0007140307336569,0.0007135212575284,,0.0721262917924173,0.1160808542145127,0.0028510354308391,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0007140307336569,0.0011339505925898,0.0035650663,0.0
2020-08-12,0,0,0,2,0,0.0,0.0,0.0,426.0,0.0,1,0,0,0,0,2.0,1.0,1.0,3,1,0,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.33,0.14,0.14,1,0,0,0.0,0.0,0.0,0,0,0,0.0,8.0,16.0,1.0,52.0,0.06796107,0.0009328268,0.20220076,0.15249477,0.0186593607,0,2,1,6.0,3.0907070957039733,0,1,28.0,28.02,28.3,27.99,22212.0,621940.0,-0.0007140307336569,0.2099631436197242,0.2399129833937703,1.1071428571428652,-0.004273510777382,0.0071174677688639,0.0035778213478841,9250.0,27.87,94.29,35.69,42.176,,-0.0130831244826668,-0.0077850254166743,0.0173607743305841,-0.0090451579342068,0.0,0.6,10.7,0.0103038751382717,0.0092428670811774,,0.0682639220681343,0.1160584937857038,0.0042765567672601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.4142135623730951,1.0,0.0,1.0,1.0,0.0103038751382717,0.0001427042515057,-0.0060273185,0.0
2020-08-13,0,0,0,2,0,0.0,0.0,0.0,550.0,0.0,1,0,0,0,0,2.33,1.29,1.14,2,1,0,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.33,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,0.0,9.0,17.0,2.0,53.0,0.06796107,0.20726804,0.20220076,0.20726804,0.0186593607,0,2,1,6.0,5.587599868459101,0,1,28.29,28.0,28.29,28.29,110.0,3111.9,0.0103038751382717,0.2086150687664085,0.240609764029984,0.0,-0.0007140307336569,-0.0021299262578248,0.0,22212.0,27.85,,38.6,37.958,,-0.0005141729748281,-0.0214414834436809,-0.0044228289700021,0.0118711071494897,0.0,0.6,10.7,-0.0095898444046148,-0.0067388089737756,,0.1000546007764019,0.1121097584512362,-0.0010610080570944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,-0.0095898444046148,0.0018485734162355,0.008528836,0.0
2020-08-14,0,0,0,4,0,0.0,0.0,0.0,476.0,0.0,1,0,0,0,0,2.67,1.86,1.43,2,3,1,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.14,0.14,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.0,18.0,3.0,54.0,0.27756625,0.008211179,0.20220076,0.0009438694,0.0186593607,0,4,1,11.0,5.949682419750804,0,1,28.02,28.29,28.2,28.02,10001.0,280228.0,-0.0095898444046148,0.2038922624504362,0.2408991207869293,0.6423982869379006,0.0103038751382717,-0.004273510777382,0.0071174677688639,110.0,27.85,,40.75,34.99,,-0.0083666469700708,0.0022787704505876,-0.003774846272174,-0.016815814686951,0.0,0.6,10.7,0.0099432637403311,0.0035625260336032,,0.1159065963755586,0.1057298013855054,0.0014265337654537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0099432637403311,-0.0013477617947551,-0.00851673,0.0
2020-08-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0,1.86,1.29,4,2,1,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,1.0,11.0,19.0,4.0,55.0,0.27756625,0.008211179,0.20220076,0.0009438694,0.0186593607,0,0,0,0.0,10.575737597053706,1,0,28.3,28.02,28.39,28.2,20000.0,565900.0,0.0099432637403311,0.1909271524572059,0.2355604463859587,0.671378091872796,-0.0095898444046148,-0.0007140307336569,-0.0021299262578248,10001.0,27.8,90.65,40.21,30.685,,0.021275601451223,0.03026571380395,0.0079769977614175,0.0083138956409672,0.0,0.6,10.7,-0.0092297424828026,-0.0014144273928107,,0.1396025032537856,0.1111709062334667,-0.012444605048084,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092297424828026,0.0007125052067206,-0.0032148627,0.0
2020-08-18,0,0,1,3,0,0.0,0.0,1551.0,318.0,0.0,1,1,0,0,0,2.33,2.14,1.43,0,2,3,0.33,0.14,0.14,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.14,0.14,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,20.0,5.0,56.0,0.17643328,0.012267047,0.20220076,0.008363758,0.0186593607,0,4,1,10.0,12.169637070097762,0,1,28.04,28.3,28.33,28.04,10001.0,280428.0,-0.0092297424828026,0.182881794852084,0.2344353149583971,1.0342368045649042,0.0099432637403311,0.0103038751382717,-0.004273510777382,20000.0,28.99,,39.62,29.438,,0.0187459189159455,0.0087944868764378,-0.0066430713742055,0.0113199047714324,0.0,0.6,10.7,0.007815315089992,0.0007130125079252,,0.1552539075551732,0.1142835573343416,-0.0042887842722177,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,2.0,1.0,1.0,0.3333333333333333,1.3333333333333333,6.0,1.1547005383792517,1.0,1.0,1.0,1.0,0.007815315089992,-0.0002828854785621,-0.0121041,0.0
